id	author	text	raw_text	likes	published_at	updated_at	num_replies
UgyR2i1cPZGH6RenzSN4AaABAg	リョウ	まなふぃは気づいているんだろうか<br />スッピンに近づけば近づくほど可愛いことに<br />メイクで損してる気が・・・	"まなふぃは気づいているんだろうか
スッピンに近づけば近づくほど可愛いことに
メイクで損してる気が・・・"	0	2019-09-30T15:26:40.000Z	2019-09-30T15:26:40.000Z	0
UgzgSRtnlFtNIbZRrht4AaABAg	もりー。	全部買わなあかんのちゃうん…？	全部買わなあかんのちゃうん…？	0	2019-09-30T15:26:08.000Z	2019-09-30T15:26:08.000Z	0
UgxN_d-RvtViAwEZ6-F4AaABAg	blossom	"<a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=1m46s"">1:46</a> 「植物園へやって来ました！」<br />ここめっちゃ好き"	"1:46 「植物園へやって来ました！」
ここめっちゃ好き"	0	2019-09-30T15:18:13.000Z	2019-09-30T15:18:13.000Z	0
UgwvzapuiRerCZzj_Hd4AaABAg	・	"光合成してるね<br />植物たちも<br /><a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=1m52s"">1:52</a><br />植物たち“も”？<br />植物以外の光合成の話をしてたのか…？"	"光合成してるね
植物たちも
1:52
植物たち“も”？
植物以外の光合成の話をしてたのか…？"	0	2019-09-30T15:16:19.000Z	2019-09-30T15:16:19.000Z	0
UgzHIsVeqeerPLHedD94AaABAg	: D	「ひかげ！！！」が天使でしかない	「ひかげ！！！」が天使でしかない	0	2019-09-30T15:13:28.000Z	2019-09-30T15:13:28.000Z	0
Ugx2syoLBx8wo5QXFDB4AaABAg	あみーご白石飛鳥	全員かわいいなにこれ	全員かわいいなにこれ	0	2019-09-30T15:07:58.000Z	2019-09-30T15:07:58.000Z	0
UgwzsXkgtiSqdMDWo6p4AaABAg	W水野	ひなのの目覚ましの止め方よ	ひなのの目覚ましの止め方よ	0	2019-09-30T15:06:20.000Z	2019-09-30T15:06:20.000Z	0
Ugyb-3xntDqRuMOx8Dx4AaABAg	neko nakano	ひなのが畳ってイメージあるわｗ	ひなのが畳ってイメージあるわｗ	0	2019-09-30T15:04:36.000Z	2019-09-30T15:04:36.000Z	0
Ugx3DNDtYqydf98JanB4AaABAg	Taros Play	みほとひなのだけかなり異様。さすが変化球。	みほとひなのだけかなり異様。さすが変化球。	0	2019-09-30T15:04:18.000Z	2019-09-30T15:04:18.000Z	0
UgzguqrhetIb-PxjV_14AaABAg	うどん蕎麦	"<a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=0m37s"">0:37</a>この無気力なわああ〜がめっちゃ好きなんだが笑"	0:37この無気力なわああ〜がめっちゃ好きなんだが笑	14	2019-09-30T15:00:57.000Z	2019-09-30T15:01:16.000Z	0
UgzaiFcAAgIKO_K18fl4AaABAg	Mioです	ひなのちゃん可愛いすぎる😍	ひなのちゃん可愛いすぎる😍	0	2019-09-30T14:54:35.000Z	2019-09-30T14:54:35.000Z	0
Ugzza_LdKRIo91_RV0p4AaABAg	Zapster Sebastian	ひなのだけ30分見せてくれ！	ひなのだけ30分見せてくれ！	1	2019-09-30T14:50:44.000Z	2019-09-30T14:50:44.000Z	0
Ugxn2JeZbH6CwihBCcR4AaABAg	天地雷鳴	"<a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=1m25s"">1:25</a> 頭取れると思ってビビったわ。"	1:25 頭取れると思ってビビったわ。	0	2019-09-30T14:42:42.000Z	2019-09-30T14:42:42.000Z	0
UgznTJAyg1JTy9X3pB14AaABAg	清楚今日から	どのtypeもなんかYouTubeのCM感あってすこ	どのtypeもなんかYouTubeのCM感あってすこ	0	2019-09-30T14:37:06.000Z	2019-09-30T14:37:06.000Z	0
UgyfsSz5VNhrWsYcw754AaABAg	欅坂日向坂乃木坂長濱ねる	typeC買います！	typeC買います！	1	2019-09-30T14:30:18.000Z	2019-09-30T14:30:18.000Z	0
Ugwpnn1uGvmhhZC_KdN4AaABAg	プーチンプリン	1枚くらい妥協しようと思ったけど運営さんの神采配により全タイプ購入する未来が見える...	1枚くらい妥協しようと思ったけど運営さんの神采配により全タイプ購入する未来が見える...	1	2019-09-30T14:29:21.000Z	2019-09-30T14:29:21.000Z	0
UgzaXb5yVpxs-m4wPCF4AaABAg	きぬごし豆腐	べみほのやつめっちゃ見たいwww	べみほのやつめっちゃ見たいwww	0	2019-09-30T14:28:23.000Z	2019-09-30T14:28:23.000Z	0
Ugzg8RW1XOMUv2ipi8l4AaABAg	の部屋チャールズ	上村さ中3でトップYouTuberになれるなこりゃ	上村さ中3でトップYouTuberになれるなこりゃ	0	2019-09-30T14:26:06.000Z	2019-09-30T14:26:06.000Z	0
UgwWxpe27Sp1f4Y9gVx4AaABAg	なのはなまる	"<a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=1m53s"">1:53</a><br />この角度のひなのがめっちゃねるに見える。"	"1:53
この角度のひなのがめっちゃねるに見える。"	4	2019-09-30T14:21:37.000Z	2019-09-30T14:21:37.000Z	0
UgzWbf3g6bL9TEMVfr54AaABAg	えむこ	みーぱんの寝起きが可愛過ぎてヤバい！！	みーぱんの寝起きが可愛過ぎてヤバい！！	0	2019-09-30T14:21:37.000Z	2019-09-30T14:21:37.000Z	0
UgwjN1X8_5x0z9NeZtZ4AaABAg	えむこ	みーぱんの寝起きが可愛過ぎてヤバい！！	みーぱんの寝起きが可愛過ぎてヤバい！！	0	2019-09-30T14:21:30.000Z	2019-09-30T14:21:30.000Z	0
UgwtE58eTzV5N4zWex14AaABAg	Syun Tana	"<a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=1m43s"">1:43</a>ひなの連打🤣"	1:43ひなの連打🤣	0	2019-09-30T14:17:45.000Z	2019-09-30T14:17:45.000Z	0
UgzOCNAJlpEuDAiCBX14AaABAg	やんやんた	それぞれの気分転換があっていいですね～	それぞれの気分転換があっていいですね～	0	2019-09-30T14:14:52.000Z	2019-09-30T14:14:52.000Z	0
UgwwLsiq5fvftffyjtJ4AaABAg	高橋亮太	ひなののアラームの止め方のくせがすごい笑笑	ひなののアラームの止め方のくせがすごい笑笑	0	2019-09-30T14:13:54.000Z	2019-09-30T14:13:54.000Z	0
UgzPTRGt83fZ6qSrfXF4AaABAg	すぶる	納豆テロ美穂もやってたんか	納豆テロ美穂もやってたんか	0	2019-09-30T14:02:23.000Z	2019-09-30T14:02:23.000Z	0
UgwM5BlEijVxAuiWrIZ4AaABAg	なつき。	"<a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=0m36s"">0:36</a>握手会で是非"	0:36握手会で是非	3	2019-09-30T14:00:59.000Z	2019-09-30T14:00:59.000Z	0
UgzadC6Ndh6asnNQvmd4AaABAg	黒い羊	タイプAだけにしとこって思ってたけど今決めたCも買う	タイプAだけにしとこって思ってたけど今決めたCも買う	0	2019-09-30T14:00:25.000Z	2019-09-30T14:00:25.000Z	1
UgzadC6Ndh6asnNQvmd4AaABAg.9-VwDWdDOHx9-VwQQJdhw-	なつき。	ってことは	ってことは	0	2019-09-30T14:02:10.000Z	2019-09-30T14:02:10.000Z	0
UgxaxVCkcghW_1wdcaV4AaABAg	gstrebrain	TYPE-C強し！！	TYPE-C強し！！	0	2019-09-30T13:53:17.000Z	2019-09-30T13:53:17.000Z	0
UgxA_dmiOUb-LSfSjG54AaABAg	R Y	べみほ眉毛ないんか笑笑	べみほ眉毛ないんか笑笑	0	2019-09-30T13:47:06.000Z	2019-09-30T13:47:06.000Z	0
UgxEs3N6xb4vYQyKVuZ4AaABAg	ラーメン大好き カズにゃん25ズキズキ25 坂道オタク	"<a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=1m57s"">1:57</a>分。ひかげ？→かげ？→影ちゃん？！"	1:57分。ひかげ？→かげ？→影ちゃん？！	0	2019-09-30T13:46:28.000Z	2019-09-30T13:46:28.000Z	0
Ugzr91P5_nq73VBCiyF4AaABAg	っつんた	これってホントにメンバーの部屋なのか！！！？	これってホントにメンバーの部屋なのか！！！？	0	2019-09-30T13:41:46.000Z	2019-09-30T13:41:46.000Z	0
UgzNFIOCBVOBebQECoN4AaABAg	Doo521115	富田めっちゃクリエイター気質よね。DTMまで！！	富田めっちゃクリエイター気質よね。DTMまで！！	0	2019-09-30T13:37:00.000Z	2019-09-30T13:37:00.000Z	0
UgxG9ykmx4rS9nWJJqZ4AaABAg	ハスキーシベリアン	とみたクーラーのリモコンなくしてて草	とみたクーラーのリモコンなくしてて草	0	2019-09-30T13:32:58.000Z	2019-09-30T13:32:58.000Z	0
Ugy610Ml20NBPG9dPpl4AaABAg	ぽんた	ひなのちゃんもファン(おひさま🌞)から日々エネルギーをもらってるってことなのかな<br />(ごめんなさい、我ながら気持ち悪い🤮)<br /><br /><br />それにしても、まなふぃ可愛い	"ひなのちゃんもファン(おひさま🌞)から日々エネルギーをもらってるってことなのかな
(ごめんなさい、我ながら気持ち悪い🤮)


それにしても、まなふぃ可愛い"	1	2019-09-30T13:18:26.000Z	2019-09-30T13:26:22.000Z	0
UgxMvwd__4u0u2n_f0l4AaABAg	hina giku	ひなのなのガチで面白すぎるw	ひなのなのガチで面白すぎるw	0	2019-09-30T13:10:41.000Z	2019-09-30T13:10:41.000Z	0
UgzVDUzif3XRw13Z-ZN4AaABAg	坂道るんるん【S】	みーぱんヒット祈願前の企画で殺陣あげてたのはこれと関係あるのかな	みーぱんヒット祈願前の企画で殺陣あげてたのはこれと関係あるのかな	1	2019-09-30T13:09:45.000Z	2019-09-30T13:09:45.000Z	0
Ugx2SvHVAUFXYAQcrRx4AaABAg	CRISP CHICKEN	これ買いたいんですけどtype-cでべみほのBluRay見れるんですか？	これ買いたいんですけどtype-cでべみほのBluRay見れるんですか？	0	2019-09-30T13:08:11.000Z	2019-09-30T13:08:11.000Z	0
